Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
DS52.D30_1	36.04148902225221	36.175329591467886	36.28195980497087	36.14993482937305	36.33244790765198	36.45250786227392	36.36086394939886	36.39118428432212	36.35587872023021	36.35061396970949	36.33266204251535	36.29654373928296	36.24338758528011	36.21981665879753	36.201616598988544	36.195026449654094	36.16670999763282	36.14547726401638	36.11920883423431	36.1250826159602	36.09975513707944	36.071853234958446	36.08079850130316	36.070122819960126	36.07512532397605	36.05255885972774	36.0416682927903	36.06133845536062	36.062736277064666	36.0376844595765	36.02230400856504	36.00090833374095	35.98794432446467	35.918961572036686	35.9430115830074	35.86761512134586	35.82711818280182	36.006214837892145																																																																		
DS52.D30_2	35.78322024139624	36.126801513544144	36.108016830937466	36.10169561372834	36.13829477846108	36.26383291201043	36.13912133275404	36.17817268705108	36.24636930335916	36.17063840526043	36.135867079394345	36.10147786808649	36.06793828865584	36.04310115635181	36.014873002171306	36.00377952046779	35.978282329434805	35.96120405262573	35.92032477787552	35.90170673587889	35.86813605690612	35.86135995024798	35.82681712811824	35.80576838010434	35.78737263579999	35.7584464185958	35.75364478456511	35.71399964146954	35.711080804598794	35.68160270439816	35.683871010749094	35.648916104169125	35.59789124741438	35.531387741333624	35.51368315600124	35.42855534873748	35.33903317729987	35.636478485434814																																																																		
DS1.D10_1	36.11081875652241	36.11811369798736	36.23516439104928	36.08092172403106	36.24164512565896	36.38507023463327	36.27606588354946	36.306989208080296	36.27487225963717	36.265170955373975	36.24284672931422	36.20116364677896	36.1422504786708	36.11375169133383	36.10074753613536	36.08664968123354	36.06152135368909	36.0285320684192	36.00589692538624	36.008692212110304	35.97774426323507	35.94550980784565	35.952440005888285	35.94222108995242	35.941541527323	35.92548328805018	35.902341154310975	35.93364364898112	35.91707456254751	35.89538749688204	35.868033993017306	35.84923261681527	35.82388300077833	35.7453490147215	35.770071282467754	35.684972758877294	35.63788967418663	35.85075560418467																																																																		
DS1.D10_2	35.98842406296048	36.084606211061775	36.096906089803056	36.14151012236466	36.17282591068058	36.26043711697045	36.127492171583896	36.1694498422332	36.21854164583868	36.17160394806128	36.13486691047866	36.10226319771361	36.06533719496257	36.033675698694005	36.0075092166273	35.98886025474379	35.96437827438958	35.94280981139993	35.90299290132224	35.881250106607936	35.848167176013064	35.83819977162749	35.804507477541385	35.78152194807285	35.7651133325232	35.73440143041937	35.722767869648614	35.685034504903705	35.67812572771047	35.642520898932666	35.64175144612828	35.606771010333915	35.539660762000025	35.47097990613833	35.44887181568417	35.35884682276941	35.25420429657362	35.55368505456124																																																																		
HS3.D3_1	36.01179523382831	36.1814805792307	36.28827843337724	36.16788270683552	36.36098802374195	36.46921806019245	36.38702392678082	36.421905085406	36.391601587632096	36.384711773768274	36.366994898567945	36.33211460265916	36.28356690526381	36.25918243146815	36.24950439600756	36.23689911420845	36.22064750778549	36.19278394225392	36.17624790239494	36.176837760136685	36.16251183505504	36.13535957349822	36.14466030891483	36.13478498290145	36.13941616550265	36.1216936898458	36.10768023264882	36.13063092692673	36.12678671335765	36.11032311029189	36.095454618997806	36.08433286949543	36.0701865460585	36.01465181952597	36.03464421556917	35.971481275457684	35.93598766911968	36.08739861267927																																																																		
HS3.D3_2	35.838171661258365	36.049988492240814	36.04898927658161	36.07797084428057	36.10820861476409	36.222936733352206	36.10069069950799	36.14235215088354	36.20772879823316	36.13417880513489	36.09563851540256	36.06277156556995	36.03343660584565	36.00875347133676	35.9829669786734	35.97436112084451	35.954413906133105	35.93592320930925	35.90157639426809	35.88394984365319	35.86002012226079	35.851617471256674	35.825852376458506	35.805546959922374	35.795851501334994	35.76736116509572	35.764984913412185	35.73448398978469	35.734258444435845	35.71212766916942	35.716740198168644	35.69777386520847	35.64360442405192	35.595884213336774	35.58038892952955	35.512974532799085	35.436717209703055	35.72276026426047																																																																		
HS11.D0_1	36.03841426242746	36.196361161458256	36.30026033922468	36.18727598306225	36.35646059329268	36.4684327585711	36.38966490483181	36.41752909147249	36.39973544771108	36.38843678341077	36.36595508099506	36.32988055567064	36.282506310580935	36.2569206264853	36.2436472950297	36.22842884328831	36.20999166837736	36.17851107929819	36.16434931781036	36.15992949468642	36.14423985346853	36.11286455118594	36.12339286986979	36.11162600304372	36.116087692979406	36.09898912201838	36.08408708308005	36.110796367216736	36.103908886561285	36.08804263658218	36.07052379656013	36.057950847729884	36.04102090273874	35.984533663266944	36.00623193145706	35.940736379966566	35.90294667151217	36.06399731316667																																																																		
HS11.D0_2	35.72054955948851	36.068397031082654	36.0646448531967	36.0902727734813	36.081522089518025	36.23216332405316	36.11854920713913	36.15099560689102	36.23171176096674	36.14526411559029	36.10369329173746	36.06976350636714	36.03835772468848	36.014879153221585	35.9902987506377	35.976015986143565	35.9527714584519	35.93245246866497	35.89505878833064	35.87449475326555	35.84782827840766	35.83660601569515	35.80545853341027	35.782162786692865	35.77099345538424	35.7386706788671	35.72971015557567	35.69758299903695	35.69325771907554	35.668001214094616	35.66828932773432	35.64595071731998	35.58645523249136	35.53342313885827	35.51406631612739	35.44351579554131	35.36091181811171	35.66479323325849																																																																		
DS11.D30_1	36.10355416135617	36.18000773344266	36.29488553147051	36.147833795022834	36.31326147608642	36.44791639856656	36.35225648927239	36.38091481195433	36.34937671410966	36.34068595393211	36.318409991218815	36.27617064076315	36.22105516907483	36.19204446405277	36.17616291141597	36.15853614928536	36.13374318645272	36.09936333956097	36.07636819261153	36.07430103266819	36.04505550025343	36.01074300955181	36.01870952691536	36.007987390640366	36.00712114677508	35.987837408974016	35.967381240601746	35.99411537229018	35.979253552581966	35.95691735470923	35.93039365918944	35.913198031127514	35.8872643384221	35.81361340314923	35.835851883712905	35.75381289960159	35.70317754420883	35.907511786276444																																																																		
DS11.D30_2	35.80748490245952	36.10968842697197	36.100391069819246	36.09431294056659	36.1344707060394	36.24665061477424	36.12053186468178	36.15961432494605	36.20443080058357	36.1545725904986	36.11677007984536	36.080373856018944	36.04104062631159	36.010802622318	35.98336143653113	35.9643188306515	35.93688516474693	35.91317199639125	35.866718300106	35.84161260340732	35.808348504071795	35.79332205598087	35.75298300993377	35.72706447848957	35.70661373325924	35.669774002706404	35.65824261504801	35.615828128646726	35.60731850662942	35.57025190952724	35.56700313711517	35.531052382540665	35.46055809968103	35.38994822578112	35.363992351845205	35.27358868815547	35.1639310951691	35.51580996468518																																																																		
DS24.D10_1	36.05350995706046	36.19148108466064	36.29918601156135	36.16798114377176	36.34735317431061	36.46360532881268	36.3751126055875	36.40760354370057	36.37756604413136	36.369004551337895	36.347423256974565	36.30919214952015	36.25873409289302	36.23590363448302	36.225914508460896	36.21686986327135	36.192044861440046	36.166716938085045	36.14624553001655	36.14914419261056	36.12793189790515	36.10213176049162	36.10737781810477	36.09794136754472	36.10021450862857	36.08153734416008	36.06687436733618	36.0890855996836	36.08214122196364	36.065323563661	36.04748912955015	36.03155847275169	36.01420427081071	35.952298208729225	35.97407489048494	35.901339480613714	35.86753086344354	36.03559688910487																																																																		
DS24.D10_2	35.582417910799364	36.06088434157414	36.04649667385452	36.0436794074754	36.09057546308434	36.21125157211578	36.08632513382888	36.12290815353884	36.17314366008185	36.10968789766404	36.071263097693006	36.03123584114248	35.99424837924296	35.966707484601656	35.93855489781976	35.92432085538956	35.89680354520658	35.87983317372511	35.834675984737125	35.81721342264717	35.782176849117995	35.773693244083475	35.73617569548785	35.71295745469986	35.696324315928095	35.66340354582679	35.65333316689181	35.61454522063324	35.61118938230042	35.579254900238766	35.580961412237095	35.55092512679411	35.48838042280173	35.4277044912575	35.40430658816858	35.32179589803452	35.22848440399785	35.571073341920226																																																																		
DS33.D3_1	36.02372063148735	36.13602255346103	36.25336047969033	36.11660848736723	36.30409467223727	36.42868789933727	36.32865253260456	36.35583225927365	36.32824834137363	36.31646570613215	36.29730825367711	36.25602366976621	36.20176275510944	36.17314308011128	36.15856984130002	36.14674120129106	36.12072507044702	36.09471220384101	36.066455571853496	36.07246073299346	36.04487832378517	36.01854374700803	36.02182973961676	36.01470856003774	36.015916521081195	35.99593207491055	35.98047644585351	36.006164491113786	36.0000591710171	35.97387503884537	35.95987296157673	35.935951092804096	35.920716919359165	35.84550980916051	35.872661779587	35.79227934165013	35.752832054882546	35.948582066186354																																																																		
DS33.D3_2	35.82856437180609	35.97874582260341	36.00520071900977	36.02524232271358	36.05783245966238	36.18325327172148	36.05036635804413	36.09000372613791	36.15358618157574	36.081586477891605	36.0423910232678	36.00334877896868	35.966912680526946	35.93783040456846	35.90778422921941	35.88962489404849	35.86543976679162	35.84105093006758	35.796341256335815	35.772340106834704	35.741452173806245	35.724927989087256	35.690362430750774	35.66313415839773	35.64776643223316	35.61146434772942	35.60208604672577	35.56104404040892	35.5554951181653	35.52038006235743	35.520578601980056	35.48936619759233	35.42046652540337	35.35781553852807	35.332038596148806	35.24708876640104	35.13696612706322	35.50011428662644																																																																		
HS35.D0_1	35.06790903541748	34.46401618007378	35.0170238479831	35.01927623698345	34.96348386170615	35.654283777208505	35.568896905291574	35.61587221281289	35.67395581138364	35.62895429588437	35.60175624784263	35.55547774536511	35.46548050945303	35.424743816901234	35.41436248346736	35.39979146700032	35.36855427948232	35.32078941280702	35.302143277804014	35.30619436737875	35.28212960720738	35.23436999455434	35.26583567838806	35.26058244141534	35.282509746675984	35.2708718221576	35.25966573455548	35.33201732441904	35.313658133849	35.29980513589898	35.279567590511746	35.286464832034554	35.277938842715386	35.21313746924217	35.27848109868934	35.20722975839137	35.18511819585562	35.534237299677805																																																																		
HS35.D0_2	35.83143836811327	36.34894235463982	36.34233126710046	36.34467935918848	36.338738313492776	36.446003921181536	36.36681827270114	36.38673437379582	36.46837343585266	36.39745018600184	36.35503828063391	36.322449263236514	36.294119802712174	36.26960028691689	36.24429522593633	36.22970370951925	36.20045101738713	36.1800164052247	36.13867797679312	36.11635017055251	36.08418235213331	36.06999636186332	36.034404841917805	36.01005026245072	35.9914846888705	35.956339088302244	35.9439111988989	35.9028218490494	35.893604953554885	35.85809025084553	35.851701516847456	35.81982541246294	35.75703368020636	35.694799151187155	35.67084073789787	35.5878889357691	35.499602934614146	35.74294375579281																																																																		
DS35.D30_1	36.053351779753775	36.18239100667857	36.29046627420369	36.153293229873405	36.34744560495594	36.45891089747268	36.366070933002526	36.39957387348479	36.3670853241632	36.35768235914343	36.33800197458677	36.29897863817052	36.24404576870125	36.21781220793972	36.20282140478285	36.18853251499831	36.162237114530384	36.13557358945593	36.11131198064517	36.11524171106841	36.08760674308811	36.058232958448485	36.0656353688626	36.055900015585344	36.05665026416855	36.03429580971598	36.019716653303945	36.04165716642914	36.03562989915444	36.01384583872938	35.995746521225406	35.97421658644548	35.9547685463959	35.88400090305456	35.90926149222901	35.82771679413531	35.78128619550857	35.973641844895255																																																																		
DS35.D30_2	35.852157347243775	36.08177342037263	36.060697706014565	36.06699111734962	36.08253215804992	36.2210268262358	36.082861068964206	36.12853969347372	36.187490247137305	36.11635787974306	36.07760320374181	36.03820154502164	36.002240892484814	35.97415825436512	35.94530081656042	35.93266591970055	35.90775777342389	35.89055039772878	35.84987691992326	35.828156753548924	35.800344535725266	35.7879372755483	35.758160192490735	35.73158086766633	35.71742571273468	35.6853242166188	35.67999882538874	35.64192603075752	35.63666957681056	35.60629626065507	35.609381174071224	35.577082605612745	35.51560591341182	35.45466355270831	35.43305821098345	35.34642395857953	35.24598020958791	35.57068388702622																																																																		
DS42.D0_1	35.97632102678839	36.13837060956927	36.26009158641865	36.13874285434172	36.32266505532354	36.44280709044824	36.35674905675013	36.38600487775735	36.37285626770095	36.35577584486543	36.33295101534532	36.295499152666174	36.24279625593896	36.22022847445514	36.203378597965056	36.19475157677562	36.16949072749584	36.14615651748072	36.12218229058035	36.12903450594587	36.10629981389612	36.0808706019512	36.08953359672394	36.0776388993081	36.08433682889164	36.06624927833072	36.05378331263838	36.07638074240997	36.07369210579	36.0537218725652	36.0409495798606	36.024482268505864	36.01178499089117	35.95039708884601	35.978172873490855	35.90751074983315	35.87302537957272	36.04403175829491																																																																		
DS42.D0_2	35.748154060037386	35.81275294157623	35.8680767590167	35.89786024012225	35.90395931683545	36.07757773238177	35.936956385808244	35.98835206696117	36.06903323172384	35.968876131339314	35.92734308448452	35.8854936365362	35.84875278504682	35.812682670453086	35.77351165215892	35.76707683233978	35.751233208849875	35.73469327203669	35.69846568896018	35.67799998012645	35.651273155689175	35.64139518855056	35.60731130362653	35.5843166564159	35.57190431928301	35.53918902978208	35.533458951347114	35.49806743850227	35.49976573808747	35.47152433408924	35.476243995274146	35.452908412115136	35.39227462793519	35.33649514494419	35.31992152422457	35.24631358788488	35.149249116482856	35.52298828528187																																																																		
HS47.D30_1	36.01347735132117	36.19008977126448	36.29885546510116	36.1905303579338	36.37721631229277	36.48164749381586	36.40171780876451	36.43520846607999	36.4103563746565	36.40198695322444	36.38672567851359	36.35224924446895	36.30402320487024	36.278802988747415	36.26226264543174	36.249992364039166	36.22936004359761	36.20284242071057	36.18413340750895	36.18587620149837	36.16838204893848	36.14094750485735	36.15128505398153	36.13949027652149	36.145469418049615	36.12516067620246	36.11609051174907	36.1356782125556	36.13549096555073	36.11502328750641	36.10332947531119	36.08634582989997	36.07673642078119	36.01767795198796	36.040060156562376	35.975475395882235	35.94072868592023	36.09621408758417																																																																		
HS47.D30_2	35.442520905501986	35.98354983352597	36.03299309364155	36.028159526667	36.09835540934889	36.20790738584923	36.078113130345386	36.13244874492439	36.20169337787693	36.117709102678205	36.07948304923463	36.0475144979852	36.0171280117805	35.992493455365654	35.969901995444765	35.9548434381221	35.93537539582286	35.91788740258755	35.881763555066854	35.864008747042575	35.83543597116884	35.82660955037936	35.79600335454314	35.776613074813575	35.76404306854734	35.73386101479332	35.72422283388484	35.691603522006346	35.68893263298045	35.660730984650755	35.66423398802772	35.642942427574226	35.58277487007997	35.530061351473485	35.510340977611385	35.440763917346864	35.35929803852072	35.665761285391056																																																																		
HS52.D3_1	35.91797305821324	35.87896402473319	36.02259712464264	35.87901719977112	36.02993161864467	36.227153998745415	36.12410565688258	36.16766002286701	36.15395760014255	36.12940175118476	36.10023700375922	36.05805598337731	35.99380338207189	35.96363228397772	35.95052404305315	35.93741503003703	35.9160070987655	35.88272058165495	35.86789723654648	35.87138288550819	35.851873594443155	35.819982641949046	35.832266841382484	35.82650079564725	35.83341252745778	35.8179154027963	35.80628653977805	35.845532551112214	35.84074221034572	35.82532311951033	35.809779238904994	35.80024084091871	35.79125530367066	35.72403411345153	35.76069822659389	35.68933017052272	35.660904136846185	35.894205697565134																																																																		
HS52.D3_2	35.84238953626834	36.170174243266906	36.17092898011672	36.1756219823166	36.178532836196126	36.30626659976491	36.20709079541837	36.23552183192713	36.316179472901126	36.233663808929705	36.19428582785863	36.16150043568662	36.13156571371187	36.10602719005317	36.08315172388573	36.06481116420771	36.04479530083363	36.021937119721414	35.98522656757048	35.963952579955475	35.94008014942257	35.926809927027925	35.896016750674065	35.87333238494157	35.86021462530357	35.830632404942165	35.82589757638182	35.79184074870784	35.79043627400225	35.76253469354832	35.763859866252744	35.73800275476665	35.68116370686741	35.62980405609649	35.613931006565416	35.54338070129145	35.45551224836478	35.73563568593089																																																																		
DS52.D90_1	36.0518547099146	36.195160755237865	36.29707505491437	36.17539805541981	36.36463144808263	36.47248644137712	36.38363085047102	36.42077285007414	36.38541682933713	36.38393727401502	36.365734268131455	36.3298973776315	36.27969868795876	36.25351225370422	36.2400665233665	36.22525618665185	36.2065719128089	36.17445053091328	36.159894150096925	36.15657738566481	36.1394792854762	36.108094319243136	36.11584511743011	36.10634046298132	36.10957940978435	36.09282731115191	36.0762533300861	36.10090056983627	36.09335551415844	36.07490143380775	36.05631876179732	36.04317608474495	36.02576447783761	35.96110522898885	35.98205298634244	35.913583228067715	35.87529397392636	36.04089361896605																																																																		
DS52.D90_2	35.64618650281418	36.0944626275638	36.09392291076848	36.10116661861143	36.14835736793412	36.24205441274661	36.11721033833806	36.1584447776782	36.20623009151571	36.146947095946565	36.11187045578074	36.078574385886455	36.04645464722061	36.02166401124988	35.99445617910636	35.98107881449725	35.95766833259398	35.940677866555454	35.90241414336193	35.88346581543037	35.85397911816868	35.84296296101194	35.81119391047171	35.79049336094114	35.773589464580915	35.74318704247325	35.73174514877478	35.696075037237584	35.69021599623807	35.65436316240552	35.6602796341424	35.6315310599291	35.56860793419354	35.509963259820026	35.48738456527211	35.407840208773024	35.31751222472434	35.62619084772528																																																																		
DS3.D3_1	36.02569066385331	36.02885788570443	36.148282903367175	36.00110549138763	36.16667642171972	36.32531333840108	36.2219311151806	36.25483856728511	36.22067442047059	36.20966281902986	36.18661411619585	36.14292537945328	36.07967934652851	36.05169095309064	36.0342066820599	36.02144350493116	35.994286725263656	35.963433310333656	35.94159281740116	35.94430973395818	35.91734524311882	35.88357902427667	35.89609350880934	35.88527462465861	35.892694914956486	35.87110540281979	35.86050537011389	35.889113103269366	35.883306363254384	35.856972864913715	35.84047561187178	35.823874827522886	35.80726871347637	35.733009437086096	35.76353328198077	35.684610235645565	35.64260274208216	35.86908183974816																																																																		
DS3.D3_2	35.908335180696504	36.21047063497348	36.20692564869274	36.20173669209565	36.19855581317025	36.32235304561292	36.20784652570127	36.2422784487222	36.30634524742351	36.2394145114706	36.19996556466271	36.16470641314259	36.13257097593696	36.105254144739135	36.079232803194046	36.06176939205494	36.03848835422461	36.0154899572877	35.97540096731814	35.95249901517716	35.92193446057418	35.90820639032326	35.87506693092142	35.848875469822346	35.83122399749028	35.79877065086257	35.78880807723182	35.750029733730656	35.74369387213813	35.70803202477697	35.70555112819531	35.67255319769039	35.610184307350195	35.54639567044241	35.52401719642056	35.439017979902495	35.337720571092895	35.63938340888774																																																																		
mockdna1.20240501_1	36.0902836374621	36.26124628275502	36.34764989245931	36.24131513020541	36.419647152356944	36.52265192910223	36.45783911293943	36.4709414166353	36.45346256055668	36.444997380609614	36.42627988884984	36.3961784848447	36.35098570544257	36.32691728375461	36.31434210901226	36.302712795440485	36.28168132190608	36.259252828616106	36.24091846755522	36.243722224984126	36.22495390473916	36.19937995438251	36.20678500276944	36.199546836244565	36.2035137085079	36.18397103685994	36.172952274824006	36.19187884230036	36.19368488455643	36.16986145299839	36.15924575092739	36.14774625588324	36.13314686774704	36.07458729271868	36.09854902028876	36.03874893925199	35.99990464745784	36.1399179397524																																																																		
mockdna1.20240501_2	35.41604601088549	36.02848624210541	36.03996993498798	36.05088039465085	36.11135887789003	36.22828894046402	36.102308452989824	36.1241638614512	36.19377720850883	36.12618516265492	36.07868006510122	36.04260300210087	36.012426673421785	35.99125533912632	35.964275791680144	35.954104701570394	35.937424104800186	35.92253792128075	35.8894982462733	35.8721352216025	35.844958724182504	35.837122638073595	35.809985272068744	35.78598752191075	35.78165398824517	35.754041854876576	35.74661079543424	35.71289291563755	35.7180474105728	35.69208224745453	35.69735337673513	35.67404357112049	35.62185262244992	35.572079474271575	35.561817670086626	35.494434529243826	35.40926833222752	35.70483727665175																																																																		
HS11.D90_1	36.001370755355616	36.16131819091392	36.27286694824691	36.155031412603655	36.3407862563866	36.44899623870654	36.36802347073776	36.39855059049845	36.37599217790165	36.36332388089071	36.343531321250815	36.3076410401747	36.25631035234058	36.232776676463416	36.2199507625935	36.2088608787838	36.18779000217052	36.16345595248174	36.14446325333073	36.14879465752756	36.13093380296676	36.10417335700267	36.11276711867326	36.10353805440461	36.10810734350825	36.089572670140754	36.079021278937525	36.10134190594192	36.10056960016901	36.07999638647404	36.06674574058455	36.05296430914355	36.03997844147072	35.97910966402666	36.0041557065567	35.938364025476204	35.90459981480586	36.067375414980326																																																																		
HS11.D90_2	35.690582660805525	36.079598588038685	36.05827052324352	36.07657015351904	36.09098057784974	36.2152992957779	36.10080410860085	36.1347098024835	36.21154670258829	36.12692250521137	36.08722531904539	36.05103919175599	36.01933140829054	35.996251405232485	35.97017535334156	35.9594081083235	35.935906061697274	35.91764799541285	35.88077666880826	35.86612591643804	35.835277502624265	35.828932382080254	35.79731085715707	35.77742445062528	35.76414361951079	35.733410089183806	35.72737852021663	35.691854057520146	35.69047703486893	35.664673208524576	35.66762477231755	35.642580332475404	35.58589665771455	35.531914137442804	35.51348845043484	35.443038640139044	35.358450685112146	35.661624237363185																																																																		
HS24.D30_1	35.927849357371954	36.13075124054173	36.254683826052414	36.155347380437576	36.35618374029321	36.46450203571983	36.38338725193844	36.41967220177866	36.393973743536456	36.3849990319571	36.36983709768598	36.33381827064362	36.28389151967948	36.2612114566257	36.24116855426052	36.234039338165054	36.21027979976172	36.18961248969235	36.16955350184201	36.174831388326965	36.15736430848136	36.132378961075375	36.14226112331292	36.13000417983208	36.1406702031208	36.11798635359146	36.11400441253547	36.13011969935595	36.13499207991854	36.11185490293991	36.105081471894685	36.087845768108735	36.0807530185855	36.02254105206883	36.04759636965154	35.98412280965423	35.94669755646979	36.099542527773465																																																																		
HS24.D30_2	35.751525888461195	35.92451392242859	35.92069414654901	35.95601306168738	35.96968359830446	36.12293232015465	35.995233541148394	36.04026994567732	36.11837115394639	36.03148703529947	35.99090339077906	35.95524885092259	35.92343884255478	35.89736727931019	35.861947555582944	35.852910280698026	35.83363921985511	35.82066052252179	35.78323734243104	35.768817388152286	35.743245934708376	35.737186360979635	35.71096345551583	35.6905378113287	35.68465452631644	35.65415867455734	35.65558815458108	35.624160424663465	35.63379086763706	35.60885007138754	35.6184862932086	35.59478986316324	35.54586963409237	35.498675433229565	35.48551344842529	35.41884305115068	35.33430405539033	35.65173214341718																																																																		
HS33.D10_1	35.95365712423159	36.12651205772657	36.244520570197	36.14113800205422	36.32649959818883	36.44326322790565	36.36427618475389	36.399661450440135	36.37573913797849	36.36572131262837	36.34837999233863	36.312739788087896	36.26144803033987	36.24376687526575	36.22938172380161	36.22654216891283	36.19912940723454	36.18141221761936	36.15614784517511	36.16561503628703	36.14391118224538	36.123722763595694	36.128103620066256	36.1191900492442	36.12407483865904	36.10253925083244	36.09392242834461	36.113054534173	36.11320352934355	36.09295277007447	36.081843837006126	36.06524522177985	36.05549392091317	35.99651535046736	36.02256444581228	35.95754206371804	35.92893927044277	36.088751836610925																																																																		
HS33.D10_2	35.71048050617854	35.96827673168832	35.9450011370667	35.978004810309784	36.0028003614337	36.14265581651564	36.028691209456966	36.06367966207164	36.14414025084013	36.054822858574965	36.01377607176123	35.97475244255136	35.944497578958305	35.9174429958298	35.8901174641703	35.878476343940555	35.85807235089131	35.841186298713694	35.80376762239875	35.78610308254653	35.76046647463052	35.75147118579265	35.72461743130213	35.705426286400765	35.69481047291303	35.66699517686414	35.66253858471484	35.63251902187913	35.63663226989959	35.614688740185024	35.619025645662454	35.60125900529861	35.546690711348255	35.501282117470126	35.485417534978254	35.420741183863896	35.33308759667455	35.65582872693862																																																																		
HS35.D3_1	35.99323688060612	36.06663374003163	36.18835723053243	36.06592807732982	36.23074355050252	36.3661534431255	36.27885949116334	36.3063567357747	36.28690005529014	36.27209954714434	36.249699680338445	36.20819491309235	36.15257545430925	36.12349414819174	36.10474558534384	36.094256234512905	36.06843293887373	36.04119490121172	36.01628736770935	36.019311969615195	35.9975620731307	35.96757880771346	35.976880041268764	35.96410277903137	35.9732989201152	35.95001325162505	35.94001992624062	35.96553054559608	35.96492923747347	35.94284700556085	35.929312687401385	35.913457150633306	35.903753503353144	35.83865622985061	35.868892780030215	35.79720934974497	35.76237708085312	35.9671540788218																																																																		
HS35.D3_2	35.77130006069686	36.10565662997893	36.11208837325759	36.132660511445614	36.14882080951892	36.2650350245995	36.15642561780888	36.19120584217486	36.25730835057082	36.186356830177736	36.1457005316822	36.11239059170751	36.08286140754499	36.05974626609169	36.03379232783214	36.01864241753852	35.99552863576973	35.979775280882215	35.94059685919304	35.92343175587869	35.89426363356497	35.88486859457009	35.85542338666851	35.83186856294752	35.82059295175703	35.788990002353664	35.78480820176524	35.75032333586385	35.75071793553998	35.72227354406857	35.727114648170705	35.701822887739354	35.64703808209739	35.59455753080632	35.575407333585645	35.505978070840435	35.42301409062092	35.71505653342838																																																																		
DS42.D3_1	36.108195353836905	36.30779629930537	36.4007129826925	36.28713308988332	36.45590631625828	36.548492098838686	36.47918186584637	36.502855417398806	36.484577588344926	36.471731532215465	36.454917824106815	36.42809630726541	36.38439200759427	36.36565012798559	36.3528884414507	36.34471171448613	36.322462271338	36.299877758363415	36.27655410273864	36.28140334169653	36.26193187372793	36.23402150334792	36.24256938329943	36.22747832426883	36.23190967747045	36.20866648784776	36.19313679767259	36.20856609197426	36.20411692123917	36.186907366646565	36.16751460919485	36.15314047084119	36.13590592076911	36.06705739532634	36.09205610292947	36.01862420359599	35.98703678975103	36.13788533347456																																																																		
DS42.D3_2	35.980130820943195	36.1743261760958	36.13380957612462	36.16439059978567	36.18488934558609	36.30143484642058	36.19796486136045	36.230476030085	36.31596027348327	36.241028016049015	36.19774461167837	36.16281174901799	36.13584839874928	36.108405340989	36.08044384981763	36.06054096215776	36.03803163049135	36.02243349169005	35.98426069453304	35.95862001653945	35.93969729377808	35.915338316192525	35.89275914300622	35.871848708398346	35.86024669958783	35.83437781597189	35.826651352175375	35.79879001546035	35.79813210256528	35.77549139941734	35.77404913181724	35.749855511197204	35.69484000320851	35.63760617909188	35.61882963435848	35.54011438190671	35.450197729091954	35.71477409834094																																																																		
HS47.D90_1	35.79554710780573	35.52725732830371	35.78879302774423	35.668205085172445	35.72669735047255	36.08964670365376	35.997477709194015	36.029431767398926	36.04714293241432	36.00826140495013	35.976184110641235	35.9336010116484	35.86373853260243	35.8345856320168	35.82328510425465	35.809041577757974	35.7726190670137	35.73068663227488	35.70209674666236	35.703741782904416	35.671686779548715	35.63062111762472	35.64500728554724	35.63644036954692	35.63834817239056	35.61813012539161	35.59863015168239	35.64827007220462	35.629801576917004	35.60813289070915	35.58542806900742	35.57795297089878	35.56115085382366	35.4910946823771	35.532548766160986	35.45635350873241	35.427976129855246	35.71787740780835																																																																		
HS47.D90_2	36.01238410634798	35.937534028971704	35.9548153800219	36.026041554863	35.98389636848668	36.20660928007868	36.10756570152859	36.13507379530122	36.262766108998086	36.15521992229198	36.11189799211992	36.07464107362747	36.042226368037845	36.01769194291525	35.989174463159124	35.974527542560566	35.94235902865561	35.91764444992706	35.87204166441266	35.847439120040534	35.81418574616314	35.799592289590905	35.758580677077795	35.73185032071854	35.71411154567214	35.67646545745252	35.66605475157921	35.62894293538265	35.62355381753188	35.592765115564234	35.588318837684184	35.559232695488404	35.49107862232245	35.43652334776212	35.41201627363324	35.33101231251919	35.24006294816063	35.57799535041558																																																																		
HS52.D10_1	35.97967920424628	36.14104507974688	36.26320019345621	36.159914953892695	36.3300882536343	36.45383995516638	36.380364624780334	36.40746571641586	36.39284168952717	36.38111060801653	36.36156349360683	36.32642478420949	36.28050777950871	36.25139835978407	36.23709451459219	36.22077532620698	36.20273759803528	36.173939217691625	36.15567467329648	36.15405341469575	36.1416189738413	36.11307553380246	36.12151707136077	36.108725618195045	36.11335071850448	36.09617634876859	36.08318828417429	36.10730336367989	36.102108353497975	36.08631638622241	36.06799761772343	36.05942200794831	36.04475555809587	35.99292907775973	36.010776734106955	35.94465221900284	35.91090253072647	36.07210916895716																																																																		
